brian,BPName,Account#,Contract#,ContractStartDt,ContractEndDt,Rate,Premise#,PremiseAddress,UsageMonth,Invoice#,Bill#,BillPeriodStartDate,BillPeriodEndDate,BillPeriodDays,BillAmount,kWhQty,BilledkW,ActualkW,BLC,Meter#
10255635,BOISE STATE UNIVERSITY,2200469662,32585634,10/25/2017,NULL,I01,60258719,2650 W BOISE AVE 1 /BOISE ID 83706-2956,202201,6558198433,1575158000,12/24/2021,1/24/2022,32,59.54,574,NULL,11.00,NULL,75328801
10255635,BOISE STATE UNIVERSITY,2200469662,32585312,10/25/2017,NULL,I01,60310051,2650 W BOISE AVE 3 /BOISE ID 83706-2956,202201,6558198433,1084747093,12/24/2021,1/24/2022,32,84.62,836,NULL,10.00,NULL,75328802
10255635,BOISE STATE UNIVERSITY,2201686439,32578347,10/25/2017,NULL,I01,60119950,2550 W BOISE AVE 203 /BOISE ID 83706-2934,202201,6588868439,1468089958,12/24/2021,1/24/2022,32,23.96,198,NULL,3.00,NULL,75328803
10255635,BOISE STATE UNIVERSITY,2200469662,32585345,10/25/2017,NULL,I01,60355440,2650 W BOISE AVE 2 /BOISE ID 83706-2956,202201,6558198433,1590775329,12/24/2021,1/24/2022,32,331.7,3126,NULL,14.00,NULL,75328804
10255635,BOISE STATE UNIVERSITY,2200469662,32584887,10/25/2017,NULL,I01,60259856,2650 W BOISE AVE 5 /BOISE ID 83706-2956,202201,6558198433,1145914902,12/24/2021,1/24/2022,32,108.87,1071,NULL,7.00,NULL,75328805
10255635,BOISE STATE UNIVERSITY,2201686439,32578361,10/25/2017,NULL,I01,60396609,2550 W BOISE AVE 103 /BOISE ID 83706-2934,202201,6588868439,1084747394,12/24/2021,1/24/2022,32,46.2,433,NULL,4.00,NULL,75328806
10255635,BOISE STATE UNIVERSITY,2200469662,32585316,10/25/2017,NULL,I01,60442053,2660 W BOISE AVE 2 /BOISE ID 83706-2961,202201,6558198433,1529261813,12/24/2021,1/24/2022,32,78.65,776,NULL,11.00,NULL,75328827
10255635,BOISE STATE UNIVERSITY,2200469662,30739002,12/31/2020,NULL,I01,60133269,2660 W BOISE AVE 6 /BOISE ID 83706-2961,202201,6558198433,1590775187,12/24/2021,1/24/2022,32,18,135,NULL,10.00,NULL,75328828
10255635,BOISE STATE UNIVERSITY,2200469662,32585617,10/25/2017,NULL,I01,60027999,2660 W BOISE AVE 5 /BOISE ID 83706-2961,202201,6558198433,1130632186,12/24/2021,1/24/2022,32,154.32,1512,NULL,7.00,NULL,75328830
10255635,BOISE STATE UNIVERSITY,2200469662,32585633,10/25/2017,NULL,I01,60009344,2660 W BOISE AVE 3 /BOISE ID 83706-2961,202201,6558198433,1191739695,12/24/2021,1/24/2022,32,175.23,1715,NULL,7.00,NULL,75328831
10255635,BOISE STATE UNIVERSITY,2200469662,32585343,10/25/2017,NULL,I01,60327965,2658 W BOISE AVE 4 /BOISE ID 83706-2960,202201,6558198433,1145915302,12/24/2021,1/24/2022,32,253.82,2436,NULL,13.00,NULL,75328832
10255635,BOISE STATE UNIVERSITY,2200469662,32585329,10/25/2017,NULL,I01,60248577,2658 W BOISE AVE 6 /BOISE ID 83706-2960,202201,6558198433,1145915343,12/24/2021,1/24/2022,32,230.35,2228,NULL,15.00,NULL,75328833
10255635,BOISE STATE UNIVERSITY,2200469662,32585635,10/25/2017,NULL,I01,60336111,2660 W BOISE AVE 1 /BOISE ID 83706-2961,202201,6558198433,1513962231,12/24/2021,1/24/2022,32,195.43,1911,NULL,10.00,NULL,75328834
10255635,BOISE STATE UNIVERSITY,2201686439,32578700,10/25/2017,NULL,I01,60021033,2560 W BOISE AVE 104 /BOISE ID 83706-2947,202201,6588868439,1084747440,12/24/2021,1/24/2022,32,19.24,148,NULL,4.00,NULL,75329563
10255635,BOISE STATE UNIVERSITY,2201686439,32578504,10/25/2017,NULL,I01,60331890,2540 W BOISE AVE 304 /BOISE ID 83706-2900,202201,6588868439,1529261686,12/24/2021,1/24/2022,32,39.01,357,NULL,5.00,NULL,75329564
10255635,BOISE STATE UNIVERSITY,2201686439,32578376,10/25/2017,NULL,I01,60065852,2540 W BOISE AVE 204 /BOISE ID 83706-2900,202201,6588868439,1590774907,12/24/2021,1/24/2022,32,41.66,385,NULL,5.00,NULL,75329565
10255635,BOISE STATE UNIVERSITY,2201686439,32578398,10/25/2017,NULL,I01,60311768,2540 W BOISE AVE 104 /BOISE ID 83706-2900,202201,6588868439,1468089810,12/24/2021,1/24/2022,32,24.9,208,NULL,4.00,NULL,75329566
10255635,BOISE STATE UNIVERSITY,2201686439,32578363,10/25/2017,NULL,I01,60113341,2530 W BOISE AVE 202 /BOISE ID 83706-2962,202201,6588868439,1161182504,12/24/2021,1/24/2022,32,42.42,393,NULL,4.00,NULL,75329567
10255635,BOISE STATE UNIVERSITY,2201686439,32578354,10/25/2017,NULL,I01,60023805,2530 W BOISE AVE 302 /BOISE ID 83706-2962,202201,6588868439,1559845523,12/24/2021,1/24/2022,32,34.28,307,NULL,5.00,NULL,75329568
10255635,BOISE STATE UNIVERSITY,2201686439,32578370,10/25/2017,NULL,I01,60212006,2530 W BOISE AVE 102 /BOISE ID 83706-2962,202201,6588868439,1145914923,12/24/2021,1/24/2022,32,41.56,384,NULL,4.00,NULL,75329569
10255635,BOISE STATE UNIVERSITY,2201686439,32578718,10/25/2017,NULL,I01,60320752,2530 W BOISE AVE 301 /BOISE ID 83706-2962,202201,6588868439,1176473271,12/24/2021,1/24/2022,32,31.34,276,NULL,5.00,NULL,75329570
10255635,BOISE STATE UNIVERSITY,2201686439,32578396,10/25/2017,NULL,I01,60323361,2540 W BOISE AVE 303 /BOISE ID 83706-2900,202201,6588868439,1513962248,12/24/2021,1/24/2022,32,16.39,118,NULL,3.00,NULL,75329571
10255635,BOISE STATE UNIVERSITY,2201686439,32578730,10/25/2017,NULL,I01,60341740,2540 W BOISE AVE 103 /BOISE ID 83706-2900,202201,6588868439,1130632462,12/24/2021,1/24/2022,32,35.88,324,NULL,4.00,NULL,75329572
10255635,BOISE STATE UNIVERSITY,2201686439,32578500,10/25/2017,NULL,I01,60516251,2540 W BOISE AVE 203 /BOISE ID 83706-2900,202201,6588868439,1483384264,12/24/2021,1/24/2022,32,35.6,321,NULL,4.00,NULL,75329573
10255635,BOISE STATE UNIVERSITY,2201686439,33076822,10/26/2021,NULL,I01,60312421,2540 W BOISE AVE HSE /BOISE ID 83706-2986,202201,6588868439,1100050423,12/24/2021,1/24/2022,32,91.02,898,NULL,2.00,NULL,75329574
10255635,BOISE STATE UNIVERSITY,2201686439,32578373,10/25/2017,NULL,I01,60385141,2560 W BOISE AVE 203 /BOISE ID 83706-2947,202201,6588868439,1145915377,12/24/2021,1/24/2022,32,23.21,190,NULL,3.00,NULL,75329575
10255635,BOISE STATE UNIVERSITY,2201686439,32578706,10/25/2017,NULL,I01,60293861,2560 W BOISE AVE 103 /BOISE ID 83706-2947,202201,6588868439,1468090152,12/24/2021,1/24/2022,32,51.87,493,NULL,4.00,NULL,75329576
10255635,BOISE STATE UNIVERSITY,2201686439,32578734,10/25/2017,NULL,I01,60474653,2560 W BOISE AVE 304 /BOISE ID 83706-2947,202201,6588868439,1590775494,12/24/2021,1/24/2022,32,51.69,491,NULL,4.00,NULL,75329577
10255635,BOISE STATE UNIVERSITY,2201686439,33076832,10/26/2021,NULL,I01,60001566,2560 W BOISE AVE HSE /BOISE ID 83706-2988,202201,6588868439,1483384589,12/24/2021,1/24/2022,32,87,859,NULL,1.00,NULL,75329578
10255635,BOISE STATE UNIVERSITY,2201686439,33076829,10/26/2021,NULL,I01,60168350,2550 W BOISE AVE HSE /BOISE ID 83706-2987,202201,6588868439,1100049777,12/24/2021,1/24/2022,32,26.52,225,NULL,0.00,NULL,75329579
10255635,BOISE STATE UNIVERSITY,2201686439,32578353,10/25/2017,NULL,I01,60043216,2550 W BOISE AVE 201 /BOISE ID 83706-2934,202201,6588868439,1100050424,12/24/2021,1/24/2022,32,16.77,122,NULL,3.00,NULL,75329580
10255635,BOISE STATE UNIVERSITY,2201686439,32578350,10/25/2017,NULL,I01,60296842,2560 W BOISE AVE 204 /BOISE ID 83706-2947,202201,6588868439,1145915021,12/24/2021,1/24/2022,32,22.17,179,NULL,2.00,NULL,75329581
10255635,BOISE STATE UNIVERSITY,2201686439,32578367,10/25/2017,NULL,I01,60307370,2550 W BOISE AVE 101 /BOISE ID 83706-2934,202201,6588868439,1513962258,12/24/2021,1/24/2022,32,36.06,326,NULL,3.00,NULL,75329582
10255635,BOISE STATE UNIVERSITY,2201686439,32578711,10/25/2017,NULL,I01,60487540,2550 W BOISE AVE 202 /BOISE ID 83706-2934,202201,6588868439,1130632263,12/24/2021,1/24/2022,32,42.88,398,NULL,4.00,NULL,75329583
10255635,BOISE STATE UNIVERSITY,2201686439,32578371,10/25/2017,NULL,I01,60341486,2550 W BOISE AVE 102 /BOISE ID 83706-2934,202201,6588868439,1176473167,12/24/2021,1/24/2022,32,24.15,200,NULL,5.00,NULL,75329584
10255635,BOISE STATE UNIVERSITY,2201686439,32578362,10/25/2017,NULL,I01,60076504,2550 W BOISE AVE 301 /BOISE ID 83706-2934,202201,6588868439,1498669140,12/24/2021,1/24/2022,32,32.68,290,NULL,3.00,NULL,75329585
10255635,BOISE STATE UNIVERSITY,2201686439,32578390,10/25/2017,NULL,I01,60302016,2550 W BOISE AVE 302 /BOISE ID 83706-2934,202201,6588868439,1590774733,12/24/2021,1/24/2022,32,18.95,145,NULL,4.00,NULL,75329586
10255635,BOISE STATE UNIVERSITY,2201686439,33076815,10/26/2021,NULL,I01,60312421,2540 W BOISE AVE HSE /BOISE ID 83706-2986,202201,6588868439,1145914976,12/24/2021,1/24/2022,32,67.11,654,NULL,1.00,NULL,75329587
10255635,BOISE STATE UNIVERSITY,2201686439,32578389,10/25/2017,NULL,I01,60138227,2540 W BOISE AVE 201 /BOISE ID 83706-2900,202201,6588868439,1468089874,12/24/2021,1/24/2022,32,53.85,514,NULL,4.00,NULL,75329588
10255635,BOISE STATE UNIVERSITY,2201686439,32578722,10/25/2017,NULL,I01,60022013,2540 W BOISE AVE 101 /BOISE ID 83706-2900,202201,6588868439,1498668815,12/24/2021,1/24/2022,32,72.31,709,NULL,5.00,NULL,75329589
10255635,BOISE STATE UNIVERSITY,2201686439,32578351,10/25/2017,NULL,I01,60289576,2560 W BOISE AVE 303 /BOISE ID 83706-2947,202201,6588868439,1100050364,12/24/2021,1/24/2022,32,26.33,223,NULL,5.00,NULL,75329590
10255635,BOISE STATE UNIVERSITY,2201686439,32578708,10/25/2017,NULL,I01,60033840,2540 W BOISE AVE 302 /BOISE ID 83706-2900,202201,6588868439,1130632174,12/24/2021,1/24/2022,32,44.01,410,NULL,3.00,NULL,75329591
10255635,BOISE STATE UNIVERSITY,2201686439,32578720,10/25/2017,NULL,I01,60169136,2540 W BOISE AVE 202 /BOISE ID 83706-2900,202201,6588868439,1130632491,12/24/2021,1/24/2022,32,53.29,508,NULL,6.00,NULL,75329592
10255635,BOISE STATE UNIVERSITY,2201686439,32578345,10/25/2017,NULL,I01,60182106,2540 W BOISE AVE 301 /BOISE ID 83706-2900,202201,6588868439,1100050040,12/24/2021,1/24/2022,32,54.13,517,NULL,4.00,NULL,75329593
10255635,BOISE STATE UNIVERSITY,2201686439,32578397,10/25/2017,NULL,I01,60108562,2540 W BOISE AVE 102 /BOISE ID 83706-2900,202201,6588868439,1130632547,12/24/2021,1/24/2022,32,22.07,178,NULL,1.00,NULL,75329594
10255635,BOISE STATE UNIVERSITY,2201686439,32578379,10/25/2017,NULL,I01,60493487,2570 W BOISE AVE 303 /BOISE ID 83706-2948,202201,6588868439,1176473294,12/24/2021,1/24/2022,32,12.61,78,NULL,1.00,NULL,75329595
10255635,BOISE STATE UNIVERSITY,2201686439,32578386,10/25/2017,NULL,I01,60285383,2570 W BOISE AVE 205 /BOISE ID 83706-2948,202201,6588868439,1529261992,12/24/2021,1/24/2022,32,30.31,265,NULL,3.00,NULL,75329596
10255635,BOISE STATE UNIVERSITY,2201686439,32578713,10/25/2017,NULL,I01,60381895,2570 W BOISE AVE 204 /BOISE ID 83706-2948,202201,6588868439,1191739713,12/24/2021,1/24/2022,32,12.9,81,NULL,0.00,NULL,75329598
10255635,BOISE STATE UNIVERSITY,2201686439,32578369,10/25/2017,NULL,I01,60434322,2560 W BOISE AVE 201 /BOISE ID 83706-2947,202201,6588868439,1513962265,12/24/2021,1/24/2022,32,35.32,318,NULL,3.00,NULL,75329599
10255635,BOISE STATE UNIVERSITY,2201686439,32578375,10/25/2017,NULL,I01,60197675,2560 W BOISE AVE 101 /BOISE ID 83706-2947,202201,6588868439,1468089896,12/24/2021,1/24/2022,32,25.86,218,NULL,1.00,NULL,75329600
10255635,BOISE STATE UNIVERSITY,2201686439,32577996,10/25/2017,NULL,I01,60193573,2560 W BOISE AVE 302 /BOISE ID 83706-2947,202201,6588868439,1529262097,12/24/2021,1/24/2022,32,13.47,87,NULL,0.00,NULL,75329601
10255635,BOISE STATE UNIVERSITY,2201686439,32578733,10/25/2017,NULL,I01,60338947,2560 W BOISE AVE 301 /BOISE ID 83706-2947,202201,6588868439,1498668958,12/24/2021,1/24/2022,32,25,209,NULL,3.00,NULL,75329602
10255635,BOISE STATE UNIVERSITY,2201686439,32578364,10/25/2017,NULL,I01,60490119,2560 W BOISE AVE 202 /BOISE ID 83706-2947,202201,6588868439,1145915198,12/24/2021,1/24/2022,32,24.15,200,NULL,3.00,NULL,75329603
10255635,BOISE STATE UNIVERSITY,2201686439,32578505,10/25/2017,NULL,I01,60229307,2560 W BOISE AVE 102 /BOISE ID 83706-2947,202201,6588868439,1115343521,12/24/2021,1/24/2022,32,41.56,384,NULL,4.00,NULL,75329605
10255635,BOISE STATE UNIVERSITY,2201686439,33076834,10/26/2021,NULL,I01,60001566,2560 W BOISE AVE HSE /BOISE ID 83706-2988,202201,6588868439,1191740002,12/24/2021,1/24/2022,32,57.93,557,NULL,1.00,NULL,75329606
10255635,BOISE STATE UNIVERSITY,2201686439,32578726,10/25/2017,NULL,I01,60021991,2530 W BOISE AVE 103 /BOISE ID 83706-2962,202201,6588868439,1069455153,12/24/2021,1/24/2022,32,70.5,690,NULL,4.00,NULL,75329607
10255635,BOISE STATE UNIVERSITY,2201686439,30570261,7/14/2015,NULL,I01,60277214,2530 W BOISE AVE 203 /BOISE ID 83706-2962,202201,6588868439,1513962128,12/24/2021,1/24/2022,32,28.89,250,NULL,5.00,NULL,75329610
10255635,BOISE STATE UNIVERSITY,2201686439,32578387,10/25/2017,NULL,I01,60021816,2570 W BOISE AVE 103 /BOISE ID 83706-2948,202201,6588868439,1100049782,12/24/2021,1/24/2022,32,23.31,191,NULL,3.00,NULL,75329611
10255635,BOISE STATE UNIVERSITY,2201686439,32578381,10/25/2017,NULL,I01,60380474,2570 W BOISE AVE 206 /BOISE ID 83706-2948,202201,6588868439,1069455257,12/24/2021,1/24/2022,32,19.98,156,NULL,1.00,NULL,75329612
10255635,BOISE STATE UNIVERSITY,2201686439,32578374,10/25/2017,NULL,I01,60062212,2570 W BOISE AVE 306 /BOISE ID 83706-2980,202201,6588868439,1483384535,12/24/2021,1/24/2022,32,30.4,266,NULL,4.00,NULL,75329613
10255635,BOISE STATE UNIVERSITY,2201686439,33076839,10/26/2021,NULL,I01,60126734,2570 W BOISE AVE HSE /BOISE ID 83706-2989,202201,6588868439,1145915027,12/24/2021,1/24/2022,32,85.04,840,NULL,1.00,NULL,75329614
10255635,BOISE STATE UNIVERSITY,2201686439,32578702,10/25/2017,NULL,I01,60317273,2570 W BOISE AVE 203 /BOISE ID 83706-2948,202201,6588868439,1590774761,12/24/2021,1/24/2022,32,34.75,312,NULL,5.00,NULL,75329615
10255635,BOISE STATE UNIVERSITY,2201686439,32578729,10/25/2017,NULL,I01,60373865,2570 W BOISE AVE 106 /BOISE ID 83706-2948,202201,6588868439,1176473158,12/24/2021,1/24/2022,32,17.52,130,NULL,3.00,NULL,75329616
10255635,BOISE STATE UNIVERSITY,2201686439,32578365,10/25/2017,NULL,I01,60107393,2570 W BOISE AVE 104 /BOISE ID 83706-2948,202201,6588868439,1559845495,12/24/2021,1/24/2022,32,23.21,190,NULL,4.00,NULL,75329617
10255635,BOISE STATE UNIVERSITY,2201686439,32578393,10/25/2017,NULL,I01,60209821,2570 W BOISE AVE 105 /BOISE ID 83706-2948,202201,6588868439,1513962254,12/24/2021,1/24/2022,32,21.88,176,NULL,2.00,NULL,75329618
10255635,BOISE STATE UNIVERSITY,2201686439,32578503,10/25/2017,NULL,I01,60325715,2530 W BOISE AVE 101 /BOISE ID 83706-2962,202201,6588868439,1483384268,12/24/2021,1/24/2022,32,20.63,163,NULL,3.00,NULL,75329619
10255635,BOISE STATE UNIVERSITY,2201686439,32578735,10/25/2017,NULL,I01,60209590,2530 W BOISE AVE 304 /BOISE ID 83706-2962,202201,6588868439,1483384621,12/24/2021,1/24/2022,32,22.93,187,NULL,3.00,NULL,75329620
10255635,BOISE STATE UNIVERSITY,2201686439,32578737,10/25/2017,NULL,I01,60341407,2530 W BOISE AVE 201 /BOISE ID 83706-2962,202201,6588868439,1590775071,12/24/2021,1/24/2022,32,39.29,360,NULL,5.00,NULL,75329621
10255635,BOISE STATE UNIVERSITY,2201686439,33076804,10/26/2021,NULL,I01,60063015,2530 W BOISE AVE HSE /BOISE ID 83706-2990,202201,6588868439,1084747109,12/24/2021,1/24/2022,32,79.69,787,NULL,1.00,NULL,75329623
10255635,BOISE STATE UNIVERSITY,2201686439,32578736,10/25/2017,NULL,I01,60165154,2530 W BOISE AVE 303 /BOISE ID 83706-2962,202201,6588868439,1069455246,12/24/2021,1/24/2022,32,19.98,156,NULL,3.00,NULL,75329624
10255635,BOISE STATE UNIVERSITY,2201686439,32578395,10/25/2017,NULL,I01,60359494,2530 W BOISE AVE 204 /BOISE ID 83706-2962,202201,6588868439,1054160635,12/24/2021,1/24/2022,32,12.23,74,NULL,0.00,NULL,75329625
10255635,BOISE STATE UNIVERSITY,2201686439,32578372,10/25/2017,NULL,I01,60145288,2530 W BOISE AVE 104 /BOISE ID 83706-2962,202201,6588868439,1176473288,12/24/2021,1/24/2022,32,26.99,230,NULL,1.00,NULL,75329626
10255635,BOISE STATE UNIVERSITY,2200547103,32791746,5/8/2019,NULL,I01,60348661,1923 W YALE CT /BOISE ID 83706-3154,202201,6573516206,1176473305,12/24/2021,1/24/2022,32,16.96,124,NULL,4,NULL,75330242
10484535,BOISE STATE UNIVERSITY,2201019821,33076683,10/26/2021,NULL,I09S,60463455,860 W SHERWOOD ST /BOISE ID 83706-2883,202201,6159761347,1161182166,12/24/2021,1/24/2022,32,181.77,1571,2.00,2.35,2,75330626
10484535,BOISE STATE UNIVERSITY,2204654137,30274636,8/25/2003,NULL,I09S,60324489,1406 S CHRISWAY DR Bldg 137 /BOISE ID 83706-3117,202201,6527562669,1054160601,12/24/2021,1/24/2022,32,232.68,2110,8,8.08,14,75330632
10484535,BOISE STATE UNIVERSITY,2201019821,33076686,10/26/2021,NULL,I09S,60463455,860 W SHERWOOD ST /BOISE ID 83706-2883,202201,6159761347,1100050046,12/24/2021,1/24/2022,32,310.25,2723,28.00,28.36,28,75330675
10484535,BOISE STATE UNIVERSITY,2201019821,33076681,10/26/2021,NULL,I09S,60463455,860 W SHERWOOD ST /BOISE ID 83706-2883,202201,6159761347,1084747132,12/24/2021,1/24/2022,32,113.17,918,2.00,1.67,2,75330677
10484535,BOISE STATE UNIVERSITY,2201019821,33076661,10/26/2021,NULL,I07,60463455,860 W SHERWOOD ST /BOISE ID 83706-2883,202201,6159761347,1069455284,12/24/2021,1/24/2022,32,44.08,328,NULL,0.00,NULL,75330678
10255635,BOISE STATE UNIVERSITY,2200547103,32792566,5/25/2019,NULL,I01,60128912,1501 1/2 S JUANITA ST A /BOISE ID 83706-3134,202201,6573516206,1590775357,12/24/2021,1/24/2022,32,142.65,1399,NULL,13,NULL,75330914
10255635,BOISE STATE UNIVERSITY,2200547103,32792562,5/25/2019,NULL,I01,60508260,1501 S JUANITA ST /BOISE ID 83706-3134,202201,6573516206,1590775444,12/24/2021,1/24/2022,32,72.41,710,NULL,4,NULL,75330922
10255635,BOISE STATE UNIVERSITY,2201686439,32578731,10/25/2017,NULL,I01,60268357,2550 W BOISE AVE 304 /BOISE ID 83706-2934,202201,6588868439,1544549128,12/24/2021,1/24/2022,32,38.26,349,NULL,3.00,NULL,75330943
10255635,BOISE STATE UNIVERSITY,2200547103,32791753,5/8/2019,NULL,I01,60337815,1509 S JUANITA ST /BOISE ID 83706-3134,202201,6573516206,1100050085,12/24/2021,1/24/2022,32,46.76,439,NULL,10,NULL,75330963
10255635,BOISE STATE UNIVERSITY,2200547103,32791751,5/8/2019,NULL,I01,60405961,1507 S JUANITA ST /BOISE ID 83706-3134,202201,6573516206,1483384712,12/24/2021,1/24/2022,32,91.13,899,NULL,10,NULL,75330964
10255635,BOISE STATE UNIVERSITY,2200547103,32633910,3/30/2018,NULL,I01,60296771,1519 S JUANITA ST /BOISE ID 83706-3134,202201,6573516206,1145914921,12/24/2021,1/24/2022,32,49.13,464,NULL,5,NULL,75330967
10255635,BOISE STATE UNIVERSITY,2200547103,33076465,10/26/2021,NULL,I01,60369981,1406 S JUANITA ST /BOISE ID 83706-3133,202201,6573516206,1590775326,12/24/2021,1/24/2022,32,32.58,289,NULL,6,NULL,75330976
10255635,BOISE STATE UNIVERSITY,2200063556,32579041,10/25/2017,NULL,I01,60081831,860 W SHERWOOD ST 254 /BOISE ID 83706-2883,202201,6450959708,1191740013,12/24/2021,1/24/2022,32,176.77,1730,NULL,9.00,NULL,75331355
10255635,BOISE STATE UNIVERSITY,2200063556,32579048,10/25/2017,NULL,I01,60281509,860 W SHERWOOD ST 256 /BOISE ID 83706-2883,202201,6450959708,1483384249,12/24/2021,1/24/2022,32,173.17,1695,NULL,9.00,NULL,75331356
10255635,BOISE STATE UNIVERSITY,2200063556,32579060,10/25/2017,NULL,I01,60032229,860 W SHERWOOD ST 255 /BOISE ID 83706-2883,202201,6450959708,1529261745,12/24/2021,1/24/2022,32,112.36,1105,NULL,11.00,NULL,75331357
10255635,BOISE STATE UNIVERSITY,2200063556,32579064,10/25/2017,NULL,I01,60112194,860 W SHERWOOD ST 257 /BOISE ID 83706-2883,202201,6450959708,1498669201,12/24/2021,1/24/2022,32,133.08,1306,NULL,11.00,NULL,75331358
10255635,BOISE STATE UNIVERSITY,2200063556,32579040,10/25/2017,NULL,I01,60301329,860 W SHERWOOD ST 356 /BOISE ID 83706-2883,202201,6450959708,1084747448,12/24/2021,1/24/2022,32,222.21,2156,NULL,7.00,NULL,75331359
10255635,BOISE STATE UNIVERSITY,2200063556,32579036,10/25/2017,NULL,I01,60365554,860 W SHERWOOD ST 355 /BOISE ID 83706-2883,202201,6450959708,1084747531,12/24/2021,1/24/2022,32,49.97,473,NULL,8.00,NULL,75331360
10255635,BOISE STATE UNIVERSITY,2200063556,32579086,10/25/2017,NULL,I01,60168289,860 W SHERWOOD ST 354 /BOISE ID 83706-2883,202201,6450959708,1498669080,12/24/2021,1/24/2022,32,174.21,1705,NULL,4.00,NULL,75331361
10255635,BOISE STATE UNIVERSITY,2200063556,32579037,10/25/2017,NULL,I01,60465503,860 W SHERWOOD ST 357 /BOISE ID 83706-2883,202201,6450959708,1544548779,12/24/2021,1/24/2022,32,208.57,2035,NULL,9.00,NULL,75331362
10255635,BOISE STATE UNIVERSITY,2200063556,32579045,10/25/2017,NULL,I01,60061417,860 W SHERWOOD ST 150 /BOISE ID 83706-2883,202201,6450959708,1529261918,12/24/2021,1/24/2022,32,149.16,1462,NULL,10.00,NULL,75331363
10255635,BOISE STATE UNIVERSITY,2200063556,32579025,10/25/2017,NULL,I01,60306105,860 W SHERWOOD ST 152 /BOISE ID 83706-2883,202201,6450959708,1130632234,12/24/2021,1/24/2022,32,180.81,1769,NULL,9.00,NULL,75331364
10255635,BOISE STATE UNIVERSITY,2200063556,32579053,10/25/2017,NULL,I01,60108766,860 W SHERWOOD ST 151 /BOISE ID 83706-2883,202201,6450959708,1161182217,12/24/2021,1/24/2022,32,228.42,2211,NULL,10.00,NULL,75331365
10255635,BOISE STATE UNIVERSITY,2200063556,32578753,10/25/2017,NULL,I01,60469290,860 W SHERWOOD ST 153 /BOISE ID 83706-2883,202201,6450959708,1100050314,12/24/2021,1/24/2022,32,132.04,1296,NULL,8.00,NULL,75331366
10255635,BOISE STATE UNIVERSITY,2200063556,32579057,10/25/2017,NULL,I01,60321890,860 W SHERWOOD ST 352 /BOISE ID 83706-2883,202201,6450959708,1191740090,12/24/2021,1/24/2022,32,92.99,917,NULL,11.00,NULL,75331367
10255635,BOISE STATE UNIVERSITY,2200063556,32579083,10/25/2017,NULL,I01,60012252,860 W SHERWOOD ST 350 /BOISE ID 83706-2883,202201,6450959708,1498669185,12/24/2021,1/24/2022,32,161.62,1583,NULL,11.00,NULL,75331368
10255635,BOISE STATE UNIVERSITY,2200063556,32579050,10/25/2017,NULL,I01,60227097,860 W SHERWOOD ST 351 /BOISE ID 83706-2883,202201,6450959708,1054160262,12/24/2021,1/24/2022,32,57.74,555,NULL,7.00,NULL,75331369
10255635,BOISE STATE UNIVERSITY,2200063556,32579034,10/25/2017,NULL,I01,60428216,860 W SHERWOOD ST 353 /BOISE ID 83706-2883,202201,6450959708,1145915294,12/24/2021,1/24/2022,32,133.6,1311,NULL,7.00,NULL,75331370
10255635,BOISE STATE UNIVERSITY,2200063556,32579082,10/25/2017,NULL,I01,60105833,860 W SHERWOOD ST 103 /BOISE ID 83706-2883,202201,6450959708,1054160644,12/24/2021,1/24/2022,32,173.58,1699,NULL,8.00,NULL,75331371
10255635,BOISE STATE UNIVERSITY,2200063556,32579062,10/25/2017,NULL,I01,60268783,860 W SHERWOOD ST 105 /BOISE ID 83706-2883,202201,6450959708,1498668954,12/24/2021,1/24/2022,32,129.16,1268,NULL,7.00,NULL,75331372
10255635,BOISE STATE UNIVERSITY,2200063556,32579051,10/25/2017,NULL,I01,60136629,860 W SHERWOOD ST 106 /BOISE ID 83706-2883,202201,6450959708,1191739982,12/24/2021,1/24/2022,32,184.62,1806,NULL,9.00,NULL,75331373
10255635,BOISE STATE UNIVERSITY,2200063556,32579085,10/25/2017,NULL,I01,60121892,860 W SHERWOOD ST 104 /BOISE ID 83706-2883,202201,6450959708,1161182501,12/24/2021,1/24/2022,32,115.36,1134,NULL,8.00,NULL,75331374
10255635,BOISE STATE UNIVERSITY,2200063556,32579044,10/25/2017,NULL,I01,60091319,860 W SHERWOOD ST 207 /BOISE ID 83706-2883,202201,6450959708,1130632421,12/24/2021,1/24/2022,32,166.45,1630,NULL,10.00,NULL,75331375
10255635,BOISE STATE UNIVERSITY,2200063556,32579054,10/25/2017,NULL,I01,60438311,860 W SHERWOOD ST 205 /BOISE ID 83706-2883,202201,6450959708,1452828362,12/24/2021,1/24/2022,32,115.77,1138,NULL,7.00,NULL,75331376
10255635,BOISE STATE UNIVERSITY,2200063556,32579061,10/25/2017,NULL,I01,60043612,860 W SHERWOOD ST 204 /BOISE ID 83706-2883,202201,6450959708,1483384613,12/24/2021,1/24/2022,32,76.2,750,NULL,6.00,NULL,75331377
10255635,BOISE STATE UNIVERSITY,2200063556,32579033,10/25/2017,NULL,I01,60106663,860 W SHERWOOD ST 206 /BOISE ID 83706-2883,202201,6450959708,1100050411,12/24/2021,1/24/2022,32,162.24,1589,NULL,12.00,NULL,75331378
10255635,BOISE STATE UNIVERSITY,2200063556,32579056,10/25/2017,NULL,I01,60151948,860 W SHERWOOD ST 307 /BOISE ID 83706-2883,202201,6450959708,1054160205,12/24/2021,1/24/2022,32,204,1994,NULL,9.00,NULL,75331379
